관리번호,공원명,공원구분,소재지도로명주소,소재지지번주소,위도,경도,공원면적,공원보유시설(운동시설),공원보유시설(유희시설),공원보유시설(편익시설),공원보유시설(교양시설),공원보유시설(기타시설),지정고시일,관리기관명,전화번호,데이터기준일자
11680-00013,학여울근린공원,근린공원,,서울특별시 강남구 개포동 183-1,37.48970641,127.0682905,12505.6,,,,,,,,02-3423-6245,2021-07-09
11680-00014,청수근린공원,근린공원,,서울특별시 강남구 청담동 134-13,37.523249,127.049676,17402,,,,,,,,02-3423-6245,2021-07-09
11680-00015,청담근린공원,근린공원,,서울특별시 강남구 청담동 66,37.520727,127.035334,59347,,,,,,,,02-3423-6245,2021-07-09
11680-00016,한티근린공원,근린공원,,서울특별시 강남구 대치동 212-1,37.494917,127.053606,19200,,,,,,,,02-3423-6245,2021-07-09
11680-00017,개포근린공원,근린공원,,서울특별시 강남구 개포동 139,37.4830336,127.063861,90063.9,,,,,,,,02-3423-6245,2021-07-09
11680-00018,달터근린공원,근린공원,,서울특별시 강남구 개포동 156,37.485434,127.0596369,232078.2,,,,,,,,02-3423-6245,2021-07-09
11680-00019,대진근린공원,근린공원,,서울특별시 강남구 개포동 13-1,37.496049,127.0788531,13568.4,,,,,,,,02-3423-6245,2021-07-09
11680-00020,탄천근린공원,근린공원,,서울특별시 강남구 수서동 722,37.487436,127.1062898,10011,,,,,,,,02-3423-6245,2021-07-09
11680-00021,한솔근린공원,근린공원,,서울특별시 강남구 일원동 732,37.480936,127.069411,12878.4,,,,,,,,02-3423-6245,2021-07-09
11680-00022,학동근린공원,근린공원,,서울특별시 강남구 논현동 26,37.515548,127.0251861,29947,,,,,,,,02-3423-6245,2021-07-09
11680-00023,삼성은행나무근린공원,근린공원,,서울특별시 강남구 삼성동 14,37.516489,127.036994,1500,,,,,,,,02-3423-6245,2021-07-09
11680-00024,도곡근린공원,근린공원,,서울특별시 강남구 도곡동 산31-1,37.48963705,127.041861,254648,,,,,,,,02-3423-6245,2021-07-09
11680-00025,싸리고개근린공원,근린공원,,서울특별시 강남구 도곡동 550,37.489953,127.0363246,15072.5,,,,,,,,02-3423-6245,2021-07-09
11680-00026,갈매기근린공원,근린공원,,서울특별시 강남구 압구정동 480,37.531496,127.030123,7732,,,,,,,,02-3423-6245,2021-07-09
11680-00027,도성근린공원,근린공원,,서울특별시 강남구 역삼동 713-15,37.500748,127.044485,1988.8,,,,,,,,02-3423-6245,2021-07-09
11680-00028,송운근린공원,근린공원,,서울특별시 강남구 역삼동 755-9,37.499848,127.044636,1175,,,,,,,,02-3423-6245,2021-07-09
11680-00029,언주근린공원,근린공원,,서울특별시 강남구 역삼동 754-7,37.499059,127.043268,1110.8,,,,,,,,02-3423-6245,2021-07-09
11680-00030,영동근린공원,근린공원,,서울특별시 강남구 역삼동 755-7,37.49801996,127.046352,1293.6,,,,,,,,02-3423-6245,2021-07-09
11680-00001,도산근린공원,근린공원,,서울특별시 강남구 신사동 649-9,37.523911,127.0356032,29816.5,,,,,,,,02-3423-6245,2021-07-09
11680-00031,길섶근린공원,근린공원,,서울특별시 강남구 역삼동 757-1,37.498081,127.046708,1580.6,,,,,,,,02-3423-6245,2021-07-09
11680-00032,매봉근린공원,근린공원,,서울특별시 강남구 도곡동 527-7,37.492589,127.045762,6146.9,,,,,,,,02-3423-6245,2021-07-09
11680-00033,봉은근린공원,근린공원,,서울특별시 강남구 역삼동 754-4,37.498247,127.047136,1147.7,,,,,,,,02-3423-6245,2021-07-09
11680-00034,배꽃근린공원,근린공원,,서울특별시 강남구 삼성동 11-3,37.516663,127.040299,1592.9,,,,,,,,02-3423-6245,2021-07-09
11680-00035,반달근린공원,근린공원,,서울특별시 강남구 삼성동 7-4,37.51611453,127.040616,679.3,,,,,,,,02-3423-6245,2021-07-09
11680-00036,샘터근린공원,근린공원,,서울특별시 강남구 삼성동 16-4,37.514379,127.060169,1799.5,,,,,,,,02-3423-6245,2021-07-09
11680-00037,학봉근린공원,근린공원,,서울특별시 강남구 삼성동 50-3,37.51278833,127.053987,1343,,,,,,,,02-3423-6245,2021-07-09
11680-00038,큰골근린공원,근린공원,,서울특별시 강남구 대치동 888-3,37.494313,127.0544175,1688.1,,,,,,,,02-3423-6245,2021-07-09
11680-00039,새뜰근린공원,근린공원,,서울특별시 강남구 역삼동 765-30,37.497183,127.046607,427.6,,,,,,,,02-3423-6245,2021-07-09
11680-00040,수서제2근린공원,근린공원,,서울특별시 강남구 수서동 749,37.48359088,127.0887929,44587.5,,,,,,,,02-3423-6245,2021-07-09
11680-00041,수서택지개발(대모산부근),근린공원,,서울특별시 강남구 일원동 732-3,37.48088953,127.076069,11588.6,,,,,,,,02-3423-6245,2021-07-09
11680-00042,수서택지개발(광평부근),근린공원,,서울특별시 강남구 수서동 737-1,37.487307,127.092754,7569.1,,,,,,,,02-3423-6245,2021-07-09
11680-00043,세곡동 근린공원1,근린공원,,서울특별시 강남구 세곡동 525-1,37.474676,127.103057,10310.4,,,,,,,,02-3423-6245,2021-07-09
11680-00044,세곡공원,근린공원,,서울특별시 강남구 세곡동 산50,37.469014,127.104715,101513,,,,,,,,02-3423-6245,2021-07-09
11680-00045,돌산공원,근린공원,,서울특별시 강남구 세곡동 산1,37.46670933,127.107458,98417,,,,,,,,02-3423-6245,2021-07-09
11680-00046,광평공원,근린공원,,서울특별시 강남구 수서동 산10-1,37.48651921,127.0921363,519782,,,,,,,,02-3423-6245,2021-07-09
11680-00047,압구정 428,근린공원,,서울특별시 강남구 압구정 428,37.527425,127.021936,13968.3,,,,,,,,02-3423-6245,2021-07-09
11680-00048,봉은역사공원,역사공원,,서울특별시 강남구 삼성동 75,37.513888,127.046723,75635.7,,,,,,,,02-3423-6245,2021-07-09
11680-00049,역삼문화공원,문화공원,,서울특별시 강남구 역삼동 635,37.50251536,127.0303909,33974.9,,,,,,,,02-3423-6245,2021-07-09
11680-00050,다솜소공원,소공원,,서울특별시 강남구 역삼동 763-18,37.496998,127.039348,604.1,,,,,,,,02-3423-6245,2021-07-09
11680-00051,도곡단비소공원,소공원,,서울특별시 강남구 도곡동 539-6,37.493903,127.046942,896.5,,,,,,,,02-3423-6245,2021-07-09
11680-00052,도곡동 426-9(로덴하우스)소공원,소공원,,서울특별시 강남구 도곡동 462-9,37.485319,127.046753,80,,,,,,,,02-3423-6245,2021-07-09
11680-00053,역삼나들이소공원,소공원,,서울특별시 강남구 역삼동 716-5,37.500748,127.050364,650,,,,,,,,02-3423-6245,2021-07-09
11680-00054,아크로힐스소공원,소공원,,서울특별시 강남구 논현동 276-2,37.51003194,127.039492,800,,,,,,,,02-3423-6245,2021-07-09
11680-00055,논현까치공원,어린이공원,,서울특별시 강남구 논현동 162-11,37.509026,127.020792,956.7,,,,,,,,02-3423-6247,2021-07-09
11680-00056,논현목련공원,어린이공원,,서울특별시 강남구 논현동 137-18,37.510851,127.017942,986,,,,,,,,02-3423-6247,2021-07-09
11680-00057,논현은행나무공원,어린이공원,,서울특별시 강남구 논현동 47-13,37.512617,127.013669,1014.5,,,,,,,,02-3423-6247,2021-07-09
11680-00058,논현개나리공원,어린이공원,,서울특별시 강남구 논현동 150-5,37.51122564,127.0300758,1652.9,,,,,,,,02-3423-6247,2021-07-09
11680-00059,논현무궁화공원,어린이공원,,서울특별시 강남구 논현동 205-7,37.506648,127.021935,1879.7,,,,,,,,02-3423-6247,2021-07-09
11680-00060,논현소나무공원,어린이공원,,서울특별시 강남구 논현동 239,37.515685,127.035281,1819.9,,,,,,,,02-3423-6247,2021-07-09
11680-00061,학동공원,어린이공원,,서울특별시 강남구 논현동 263-23,37.511646,127.0387639,1498.5,,,,,,,,02-3423-6247,2021-07-09
11680-00062,신사은행나무공원,어린이공원,,서울특별시 강남구 신사동 558,37.521114,127.021627,1240.1,,,,,,,,02-3423-6247,2021-07-09
11680-00063,신사목련공원,어린이공원,,서울특별시 강남구 신사동 567-37,37.522898,127.017064,1001.1,,,,,,,,02-3423-6247,2021-07-09
11680-00064,신사무궁화공원,어린이공원,,서울특별시 강남구 신사동 625-5,37.524131,127.0319138,1641.8,,,,,,,,02-3423-6247,2021-07-09
11680-00065,신사까치공원,어린이공원,,서울특별시 강남구 신사동 597,37.52342193,127.029229,992.9,,,,,,,,02-3423-6247,2021-07-09
11680-00066,신사개나리공원,어린이공원,,서울특별시 강남구 신사동 609-2,37.526208,127.027304,991.3,,,,,,,,02-3423-6247,2021-07-09
11680-00067,압구정목련공원,어린이공원,,서울특별시 강남구 압구정동 466,37.53268534,127.0322088,2027.2,,,,,,,,02-3423-6247,2021-07-09
11680-00068,압구정은행나무공원,어린이공원,,서울특별시 강남구 압구정동 459,37.530689,127.022677,2547.4,,,,,,,,02-3423-6247,2021-07-09
11680-00069,삼성목련공원,어린이공원,,서울특별시 강남구 삼성동 55-1,37.518515,127.045196,1641.4,,,,,,,,02-3423-6247,2021-07-09
11680-00070,삼성까치공원,어린이공원,,서울특별시 강남구 삼성동 85,37.518324,127.051865,1462.9,,,,,,,,02-3423-6247,2021-07-09
11680-00071,청담은행나무공원,어린이공원,,서울특별시 강남구 청담동 94-4,37.525154,127.0442417,1643.8,,,,,,,,02-3423-6247,2021-07-09
11680-00072,청담목련공원,어린이공원,,서울특별시 강남구 청담동 51,37.522979,127.041076,1642.1,,,,,,,,02-3423-6247,2021-07-09
11680-00073,도곡까치공원,어린이공원,,서울특별시 강남구 도곡동 455,37.483326,127.0451093,1793.8,,,,,,,,02-3423-6247,2021-07-09
11680-00074,도곡목련공원,어린이공원,,서울특별시 강남구 도곡동 415-3,37.484915,127.0443053,1709.2,,,,,,,,02-3423-6247,2021-07-09
11680-00075,역삼장미공원,어린이공원,,서울특별시 강남구 역삼동 780-25,37.495327,127.035846,1636.6,,,,,,,,02-3423-6247,2021-07-09
11680-00076,역삼까치공원,어린이공원,,서울특별시 강남구 역삼동 824-10,37.497225,127.021971,987.2,,,,,,,,02-3423-6247,2021-07-09
11680-00077,역삼무궁화공원,어린이공원,,서울특별시 강남구 역삼동 830-23,37.493835,127.032209,991.5,,,,,,,,02-3423-6247,2021-07-09
11680-00078,역삼개나리공원,어린이공원,,서울특별시 강남구 역삼동 739-15,37.497571,127.0362551,1635,,,,,,,,02-3423-6247,2021-07-09
11680-00079,역삼소나무공원,어린이공원,,서울특별시 강남구 역삼동 836-21,37.490961,127.024931,987.3,,,,,,,,02-3423-6247,2021-07-09
11680-00080,역삼은행나무공원,어린이공원,,서울특별시 강남구 역삼동 611,37.505409,127.0311674,1647.1,,,,,,,,02-3423-6247,2021-07-09
11680-00081,대치목련공원,어린이공원,,서울특별시 강남구 대치동 929-10,37.49982553,127.0581713,1649.1,,,,,,,,02-3423-6247,2021-07-09
11680-00082,대치까치공원,어린이공원,,서울특별시 강남구 대치동 1014-4,37.496941,127.058458,992.2,,,,,,,,02-3423-6247,2021-07-09
11680-00083,대치은행나무공원,어린이공원,,서울특별시 강남구 대치동 899-25,37.501649,127.0515319,1618.7,,,,,,,,02-3423-6247,2021-07-09
11680-00084,개포까치공원,어린이공원,,서울특별시 강남구 개포동 169-3,37.48370515,127.0608782,1690.2,,,,,,,,02-3423-6247,2021-07-09
11680-00085,개포공원,어린이공원,,서울특별시 강남구 개포동 190,37.485235,127.067125,4793.8,,,,,,,,02-3423-6247,2021-07-09
11680-00086,개포개나리공원,어린이공원,,서울특별시 강남구 개포동 190,37.485235,127.067125,1500.6,,,,,,,,02-3423-6247,2021-07-09
11680-00087,개포은행나무공원,어린이공원,,서울특별시 강남구 개포동 1220,37.47602964,127.0492625,1641.7,,,,,,,,02-3423-6247,2021-07-09
11680-00088,개포목련공원,어린이공원,,서울특별시 강남구 개포동 1176,37.474238,127.043675,1639.1,,,,,,,,02-3423-6247,2021-07-09
11680-00089,일원은행나무공원,어린이공원,,서울특별시 강남구 일원동 615-2,37.492002,127.068214,1500.3,,,,,,,,02-3423-6247,2021-07-09
11680-00090,일원목련공원,어린이공원,,서울특별시 강남구 일원동 658,37.491431,127.076807,1613.8,,,,,,,,02-3423-6247,2021-07-09
11680-00091,일원까치공원,어린이공원,,서울특별시 강남구 일원동 712-4,37.49204899,127.079419,1476.3,,,,,,,,02-3423-6247,2021-07-09
11680-00092,궁마을공원,어린이공원,,서울특별시 강남구 수서동 465-15,37.484831,127.090647,306,,,,,,,,02-3423-6247,2021-07-09
11680-00093,예지공원,어린이공원,,서울특별시 강남구 개포동 12-7,37.491953,127.064406,1535.9,,,,,,,,02-3423-6247,2021-07-09
11680-00094,한마음공원,어린이공원,,서울특별시 강남구 개포동 12-3,37.496013,127.067034,2488.1,,,,,,,,02-3423-6247,2021-07-09
11680-00095,일원장미공원,어린이공원,,서울특별시 강남구 일원동 732-4,37.480681,127.071949,1500,,,,,,,,02-3423-6247,2021-07-09
11680-00096,일원개나리공원,어린이공원,,서울특별시 강남구 일원동 730-3,37.482993,127.067728,4453.6,,,,,,,,02-3423-6247,2021-07-09
11680-00097,일원느티나무공원,어린이공원,,서울특별시 강남구 일원동 730-2,37.483047,127.068692,1825.7,,,,,,,,02-3423-6247,2021-07-09
11680-00098,일원소나무공원,어린이공원,,서울특별시 강남구 일원동 718-1,37.484061,127.073013,1500.6,,,,,,,,02-3423-6247,2021-07-09
11680-00099,일원상록수공원,어린이공원,,서울특별시 강남구 일원동 734-1,37.482102,127.0822265,1500.4,,,,,,,,02-3423-6247,2021-07-09
11680-00100,일원비둘기공원,어린이공원,,서울특별시 강남구 일원동 735-1,37.48327765,127.0859615,1501,,,,,,,,02-3423-6247,2021-07-09
11680-00101,일원진달래공원,어린이공원,,서울특별시 강남구 일원동 716-1,37.484753,127.075966,1500.1,,,,,,,,02-3423-6247,2021-07-09
11680-00102,일원새싹공원,어린이공원,,서울특별시 강남구 수서동 746-1,37.484772,127.0890958,1500.2,,,,,,,,02-3423-6247,2021-07-09
11680-00103,수서까치공원,어린이공원,,서울특별시 강남구 수서동 736-1,37.48713637,127.089183,1500.2,,,,,,,,02-3423-6247,2021-07-09
11680-00104,수서은행나무공원,어린이공원,,서울특별시 강남구 수서동 707-1,37.49213676,127.0997523,1500.4,,,,,,,,02-3423-6247,2021-07-09
11680-00105,수서목련공원,어린이공원,,서울특별시 강남구 수서동 712-1,37.491169,127.099314,1418.8,,,,,,,,02-3423-6247,2021-07-09
11680-00106,수서개나리공원,어린이공원,,서울특별시 강남구 수서동 723-1,37.487518,127.096653,1500.1,,,,,,,,02-3423-6247,2021-07-09
11680-00107,아래반고개공원,어린이공원,,서울특별시 강남구 세곡동 129-13,37.463874,127.098339,863,,,,,,,,02-3423-6247,2021-07-09
11680-00108,윗반고개공원,어린이공원,,서울특별시 강남구 세곡동 99-6,37.466333,127.104617,1250,,,,,,,,02-3423-6247,2021-07-09
11680-00109,은곡마을공원,어린이공원,,서울특별시 강남구 세곡동 369-3,37.46801863,127.096174,2686,,,,,,,,02-3423-6247,2021-07-09
11680-00110,쟁골공원,어린이공원,,서울특별시 강남구 자곡동 233-2,37.48190388,127.093319,468,,,,,,,,02-3423-6247,2021-07-09
11680-00111,못골공원,어린이공원,,서울특별시 강남구 자곡동 447-23,37.473573,127.091406,749,,,,,,,,02-3423-6247,2021-07-09
11680-00112,윗방죽마을공원,어린이공원,,서울특별시 강남구 율현동 308-29,37.470276,127.100111,935,,,,,,,,02-3423-6247,2021-07-09
11680-00113,아래방죽마을공원,어린이공원,,서울특별시 강남구 율현동 194-1,37.473276,127.1081902,386,,,,,,,,02-3423-6247,2021-07-09
11680-00114,충현공원,어린이공원,,서울특별시 강남구 역삼동 666-2,37.50467201,127.027767,2721.8,,,,,,,,02-3423-6247,2021-07-09
11680-00115,세곡천공원,어린이공원,,서울특별시 강남구 세곡동 522-1,37.462426,127.097552,2645.1,,,,,,,,02-3423-6247,2021-07-09
11680-00116,대왕공원,어린이공원,,서울특별시 강남구 세곡동 526-2,37.474486,127.091064,2633.1,,,,,,,,02-3423-6247,2021-07-09
11680-00117,근린공원1호,근린공원,,서울특별시 강남구 세곡동 603,37.466445,127.095331,18856.7,,,,,,,,02-3423-6245,2021-07-09
11680-00118,근린공원2호,근린공원,,서울특별시 강남구 자곡동 625,37.469317,127.0907547,5236.8,,,,,,,,02-3423-6245,2021-07-09
11680-00119,근린공원3호,근린공원,,서울특별시 강남구 자곡동 615,37.472608,127.093071,38003.6,,,,,,,,02-3423-6245,2021-07-09
11680-00120,근린공원4호,근린공원,,서울특별시 강남구 자곡동 608,37.474515,127.096381,24247.1,,,,,,,,02-3423-6245,2021-07-09
11680-00121,근린공원5호,근린공원,,서울특별시 강남구 자곡동 607,37.47330498,127.0997276,21560.9,,,,,,,,02-3423-6245,2021-07-09
11680-00122,근린공원6호,근린공원,,서울특별시 강남구 자곡동 647,37.472267,127.101805,19739.5,,,,,,,,02-3423-6245,2021-07-09
11680-00123,근린공원7호,근린공원,,서울특별시 강남구 자곡동 627,37.471058,127.092804,12093,,,,,,,,02-3423-6245,2021-07-09
11680-00124,수변공원1호,수변공원,,서울특별시 강남구 세곡동604-1,37.465664,127.097181,10399.2,,,,,,,,02-3423-6245,2021-07-09
11680-00125,수변공원2호,수변공원,,서울특별시 강남구 세곡동 537,37.465072,127.093755,3713.3,,,,,,,,02-3423-6245,2021-07-09
11680-00126,쉼표소공원,소공원,,서울특별시 강남구 세곡동 549,37.467518,127.099851,1199.2,,,,,,,,02-3423-6245,2021-07-09
11680-00127,대치청실아파트 소공원1,소공원,,서울특별시 강남구 대치동 633,37.494298,127.0616031,3845,,,,,,,,02-3423-6245,2021-07-09
11680-00128,대치청실아파트 소공원2,소공원,,서울특별시 강남구 대치동 610,37.495443,127.061029,610,,,,,,,,02-3423-6245,2021-07-09
11680-00129,역삼미소공원,소공원,,서울특별시 강남구 역삼동 711-5,37.50129626,127.0440001,576,,,,,,,,02-3423-6245,2021-07-09
11680-00130,도곡햇살공원,소공원,,서울특별시 강남구 도곡동 538-4,37.49580707,127.0523046,558.5,,,,,,,,02-3423-6245,2021-07-09
11680-00131,도담공원,어린이공원,,서울특별시 강남구 세곡동 548,37.46716524,127.0986125,4282.7,,,,,,,,02-3423-6247,2021-07-09
11680-00132,행복공원,어린이공원,,서울특별시 강남구 세곡동 546,37.46676405,127.0980565,2483.5,,,,,,,,02-3423-6247,2021-07-09
11680-00133,대치에스케이뷰1 소공원,소공원,,서울특별시 강남구 대치동 1029-2,37.49486214,127.0617781,302,,,,,,,,02-3423-6244,2021-07-09
11680-00134,대치에스케이뷰2 소공원,소공원,,서울특별시 강남구 대치동 1029-3,37.4959785,127.061581,481,,,,,,,,02-3423-6244,2021-07-09
